Obat E Katalog;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;NYLON 5-0 TS 15;PCS;0.00;0.00;;24.00;;24.00;;;0.00;20.00;;;39636.00;39637.00;;;;;4.00;;4.00;0.00;0.00;0.00;158548.00;0.00;158548.00;
84;OTSUCATH NO.24;PCS;0.00;0.00;560.00;;;560.00;;;0.00;50.00;;;7700.00;;;;;510.00;;;510.00;0.00;0.00;3927000.00;0.00;0.00;3927000.00;
85;POVIDONE IODINE 1 LITER;BTL;0.00;0.00;0.00;;17.00;17.00;;;0.00;17.00;;;;;110000.00;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
86;PREMILEN 2/0 DS 24;PCS;0.00;0.00;196.00;;;196.00;;;0.00;0.00;;;54588.00;;;;;196.00;;;196.00;0.00;0.00;10699248.00;0.00;0.00;10699248.00;
87;PREMILEN 3/0 DS 24;PCS;0.00;0.00;;;540.00;540.00;;;0.00;0.00;;;54588.00;;53548.00;;;;;540.00;540.00;0.00;0.00;0.00;0.00;28915920.00;28915920.00;
88;PREMILEN 5/0 2XHR 13CP;PCS;;;;;24.00;24.00;;;0.00;0.00;;;;;72128.00;;;;;24.00;24.00;0.00;0.00;0.00;0.00;1731072.00;1731072.00;
89;PREMILEN 6/0 DS 12RP;PCS;0.00;0.00;50.00;;;50.00;;;0.00;0.00;;;60044.00;;;;;50.00;;;50.00;0.00;0.00;3002200.00;0.00;0.00;3002200.00;
90;PRONTOSAN WOUND GEL 30 ML;BTL;;;;;60.00;60.00;;;0.00;0.00;;;;;209605.00;;;;;60.00;60.00;0.00;0.00;0.00;0.00;12576300.00;12576300.00;
91;PRONTOSAN WOUND GEL 250 ML;BTL;0.00;0.00;0.00;10.00;;10.00;10.00;;10.00;0.00;;;231675.00;715000.00;710700.00;;;;10.00;10.00;20.00;0.00;0.00;0.00;7150000.00;7107000.00;14257000.00;
92;PRONTOSAN WOUND IRIGATION SOL 350ML;BTL;;;;;20.00;20.00;;;0.00;0.00;;;;;168920.00;;;;;20.00;20.00;0.00;0.00;0.00;0.00;3378400.00;3378400.00;
93;RIVANOL 300 ML;BTL;0.00;0.00;300.00;;;300.00;;;0.00;0.00;;;3060.00;;;;;300.00;;;300.00;0.00;0.00;918000.00;0.00;0.00;918000.00;
94;SAFIL 0 HS 40S 90 CM;PCS;0.00;0.00;83.00;;;83.00;;;0.00;0.00;;;98362.00;;;;;83.00;;;83.00;0.00;0.00;8164046.00;0.00;0.00;8164046.00;
95;SAFIL 1 HR 40S 90 CM;PCS;;;;;293.00;293.00;;;0.00;85.00;;;;;90383.00;;;;;208.00;208.00;0.00;0.00;0.00;0.00;18799664.00;18799664.00;
96;SAFIL 2/0 HR 37S 90 CM;PCS;0.00;0.00;;676.00;;676.00;;;0.00;2.00;;;68731.00;75604.00;;;;;674.00;;674.00;0.00;0.00;0.00;50957096.00;0.00;50957096.00;
97;SAFIL 2/0 HRT 37S 90 CM;PCS;0.00;0.00;106.00;;;106.00;;;0.00;2.00;;;104895.00;;;;;104.00;;;104.00;0.00;0.00;10909080.00;0.00;0.00;10909080.00;
98;SAFIL 3/0 HR 26 90 CM;PCS;0.00;0.00;0.00;;546.00;546.00;;;0.00;56.00;;;81178.00;89296.00;91975.00;;;;;490.00;490.00;0.00;0.00;0.00;0.00;45067750.00;45067750.00;
99;SAFIL 4/0 HR 17 70 CM;PCS;0.00;0.00;5.00;;72.00;77.00;;;0.00;0.00;;;83946.00;;82347.00;;;5.00;;72.00;77.00;0.00;0.00;419730.00;0.00;5928984.00;6348714.00;
100;SILK BLACK NO 0;ROLL;0.00;3.00;0.00;;;3.00;;;0.00;0.00;;471946.00;;;;;3.00;;;;3.00;0.00;1415838.00;0.00;0.00;0.00;1415838.00;
101;SILK BLACK NO 2-0;ROLL;0.00;5.00;0.00;;;5.00;;;0.00;0.00;;433366.00;;;;;5.00;;;;5.00;0.00;2166830.00;0.00;0.00;0.00;2166830.00;
102;SILK BLACK NO 3-0;ROLL;0.00;3.00;0.00;;;3.00;;;0.00;0.00;;397886.00;;;;;3.00;;;;3.00;0.00;1193658.00;0.00;0.00;0.00;1193658.00;
103;SKINTACH CLOTH D 50;PCS;0.00;15450.00;5100.00;;;20550.00;;;0.00;60.00;;3025.50;3116.67;;;;15390.00;5100.00;;;20490.00;0.00;46562445.00;15894999.66;0.00;0.00;62457444.66;
104;SLANG O2 ANAK/NASAL;PCS;;;;;627.00;627.00;;;0.00;49.00;;;;;7424.00;;;;;578.00;578.00;0.00;0.00;0.00;0.00;4291072.00;4291072.00;
105;SLANG O2 BAYI/NASAL;PCS;;;;;681.00;681.00;;;0.00;1.00;;;;;8468.00;;;;;680.00;680.00;0.00;0.00;0.00;0.00;5758240.00;5758240.00;
106;SLANG O2 DEWASA/NASAL;PCS;0.00;0.00;0.00;;78.00;78.00;300.00;;300.00;45.00;;;6050.00;6050.00;7424.00;;;;;333.00;333.00;0.00;0.00;0.00;0.00;2472192.00;2472192.00;
107;SLANG O2 ANAK SUNGKUP/OXYGEN MASK ANAK;PCS;;;;;;0.00;200.00;;200.00;0.00;;;;;25872.00;;;;;200.00;200.00;0.00;0.00;0.00;0.00;5174400.00;5174400.00;
108;SLANG O2 BAYI SUNGKUP/OXYGEN MASK BAYI;PCS;;;;;;0.00;300.00;;300.00;0.00;;;;;15246.00;;;;;300.00;300.00;0.00;0.00;0.00;0.00;4573800.00;4573800.00;
109;SOFTPAD 60 X 90 CM (UNDERPAD);PCS;;;;;;0.00;1000.00;;1000.00;10.00;;;;;4371.00;;;;;990.00;990.00;0.00;0.00;0.00;0.00;4327290.00;4327290.00;
110;SPOIT DISPOSIBLE SYRINGE 20 ML;PCS;0.00;0.00;;10.00;350.00;360.00;;;0.00;0.00;;;3080.00;3080.00;12700.00;;;;10.00;350.00;360.00;0.00;0.00;0.00;30800.00;4445000.00;4475800.00;
111;SPOIT DISPOSIBLE SYRINGE 50 ML/ECCENTRIC;PCS;;;;;40.00;40.00;;;0.00;0.00;;;;;21200.00;;;;;40.00;40.00;0.00;0.00;0.00;0.00;848000.00;848000.00;
112;SPOIT 50 CC CHATETER TIP;PCS;;;;;;0.00;55.00;;55.00;0.00;;;;;8185.00;;;;;55.00;55.00;0.00;0.00;0.00;0.00;450175.00;450175.00;
113;SPOIT DISPOSIBLE SYRINGE 1 ML WITH NEEDLE G 27X1/2'';PCS;0.00;12180.00;8600.00;;;20780.00;;;0.00;810.00;;650.00;1540.00;;;;11370.00;8600.00;;;19970.00;0.00;7390500.00;13244000.00;0.00;0.00;20634500.00;
114;SPOIT DISPOSIBLE SYRINGE 3 ML WITH NEEDLE G 23X1 1/4'';PCS;0.00;;14250.00;;5000.00;19250.00;;;0.00;1770.00;;;957.00;;5000.00;;;12480.00;;5000.00;17480.00;0.00;0.00;11943360.00;0.00;25000000.00;36943360.00;
115;SPOIT DISPOSIBLE SYRINGE 5 ML WITH NEEDLE G 22X1 1/2'';PCS;;;;;2755.00;2755.00;;;0.00;110.00;;;;;5600.00;;;;;2645.00;2645.00;0.00;0.00;0.00;0.00;14812000.00;14812000.00;
116;SPOIT DISPOSIBLE SYRINGE 10 ML WITH NEEDLE G 21X1 1/2'';PCS;0.00;;;;7455.00;7455.00;;;0.00;440.00;;;1790.00;;8500.00;;;;;7015.00;7015.00;0.00;0.00;0.00;0.00;59627500.00;59627500.00;
117;SUCTION CATHETER NO 6;PCS;;;;;638.00;638.00;300.00;;300.00;0.00;;;;;3374.00;;;;;938.00;938.00;0.00;0.00;0.00;0.00;3164812.00;3164812.00;
118;SUCTION CATHETER NO 8;PCS;;;;;780.00;780.00;200.00;;200.00;13.00;;;;;3374.00;;;;;967.00;967.00;0.00;0.00;0.00;0.00;3262658.00;3262658.00;
119;SUCTION CATHETER NO 10;PCS;;;;;1000.00;1000.00;;;0.00;0.00;;;;;3374.00;;;;;1000.00;1000.00;0.00;0.00;0.00;0.00;3374000.00;3374000.00;
120;SUCTION CATHETER NO 14;PCS;;;;;800.00;800.00;;;0.00;0.00;;;;;3374.00;;;;;800.00;800.00;0.00;0.00;0.00;0.00;2699200.00;2699200.00;
121;SUCTION CATHETER NO 16;PCS;;;;;1000.00;1000.00;;;0.00;0.00;;;;;3374.00;;;;;1000.00;1000.00;0.00;0.00;0.00;0.00;3374000.00;3374000.00;
122;SURGICAL FACE MASK EAR LOOP/EARLOP PLUS;LEMBAR;;;;435.00;9000.00;9435.00;;;0.00;3382.00;;;;363.00;638.00;;;;;6053.00;6053.00;0.00;0.00;0.00;0.00;3861814.00;3861814.00;
123;SURGICAL FACE MASK EAR LOOP;LEMBAR;;;;;;0.00;3350.00;;3350.00;0.00;;;;;347.00;;;;;3350.00;3350.00;0.00;0.00;0.00;0.00;1162450.00;1162450.00;
124;SURGICAL FACE MASK EAR LOOP PLUS;LEMBAR;;;;;;0.00;18500.00;;18500.00;0.00;;;;;462.00;;;;;18500.00;18500.00;0.00;0.00;0.00;0.00;8547000.00;8547000.00;
125;SURGICAL FACE MASK TIE ON;LEMBAR;;;;13200.00;20000.00;33200.00;20000.00;;20000.00;550.00;;;;363.00;347.00;;;;12650.00;40000.00;52650.00;0.00;0.00;0.00;4591950.00;13880000.00;18471950.00;
126;"SURGICAL GLOVES STERIL NO.6;5";PSG;;;;;;0.00;6500.00;;6500.00;465.00;;;;;4389.00;;;;;6035.00;6035.00;0.00;0.00;0.00;0.00;26487615.00;26487615.00;
127;SURGICAL GLOVES STERIL NO.7;PSG;;;;;130.00;130.00;3950.00;;3950.00;535.00;;;;;4389.00;;;;;3545.00;3545.00;0.00;0.00;0.00;0.00;15559005.00;15559005.00;
128;"SURGICAL GLOVES STERIL NO.7;5";PSG;;;;;;0.00;2850.00;;2850.00;295.00;;;;;4389.00;;;;;2555.00;2555.00;0.00;0.00;0.00;0.00;11213895.00;11213895.00;
129;SURGICAL GLOVES STERIL NO.8;PSG;;;;;363.00;363.00;2500.00;;2500.00;240.00;;;;;4389.00;;;;;2623.00;2623.00;0.00;0.00;0.00;0.00;11512347.00;11512347.00;
130;TERUMO IV CATETHER NO 24;PCS;;;;90.00;;90.00;;;0.00;0.00;;;;8752.00;;;;;90.00;;90.00;0.00;0.00;0.00;787680.00;0.00;787680.00;
131;"TYVEK ROLL 7;5 CM X 100 M";ROLL;;;;;3.00;3.00;;;0.00;0.00;;;;;1335633.00;;;;;3.00;3.00;0.00;0.00;0.00;0.00;4006899.00;4006899.00;
132;TYVEK ROLL 10 CM X 100 M;ROLL;;;;;3.00;3.00;;;0.00;0.00;;;;;1664467.00;;;;;3.00;3.00;0.00;0.00;0.00;0.00;4993401.00;4993401.00;
133;TYVEK ROLL 15 CM X 100 M;ROLL;;;;;3.00;3.00;;;0.00;0.00;;;;;2139067.00;;;;;3.00;3.00;0.00;0.00;0.00;0.00;6417201.00;6417201.00;
134;TYVEK ROLL 25 CM X 100 M;ROLL;;;;;3.00;3.00;;;0.00;0.00;;;;;3538467.00;;;;;3.00;3.00;0.00;0.00;0.00;0.00;10615401.00;10615401.00;
135;URINE BAG;PCS;;;;;1065.00;1065.00;;;0.00;55.00;;;;;7183.00;;;;;1010.00;1010.00;0.00;0.00;0.00;0.00;7254830.00;7254830.00;
BHP NON  E CATALOG ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;ALAT UKUR TINGGI BADAN DEWASA;PCS;0.00;0.00;2.00;;;2.00;;;0.00;0.00;;;46552.00;;;;;2.00;;;2.00;0.00;0.00;93104.00;0.00;0.00;93104.00;
2;ALBOTHYL SOLUTION 5ML;BTL;0.00;25.00;0.00;;;25.00;;;0.00;0.00;;27000.00;;;;;25.00;;;;25.00;0.00;675000.00;0.00;0.00;0.00;675000.00;
3;AMALGAM POW + LIQ;PSG;0.00;0.00;11.00;;;11.00;;;0.00;0.00;;;2243090.00;;;;;11.00;;;11.00;0.00;0.00;24673990.00;0.00;0.00;24673990.00;
4;ANIOSYME DD1;GLN/5;;;;;;0.00;34.00;;34.00;1.00;;;;;3450000.00;;;;;33.00;33.00;0.00;0.00;0.00;0.00;113850000.00;113850000.00;
5;ANTI CULATING PAPER;PCS;;;;;;0.00;20.00;;20.00;10.00;;;;;30000.00;;;;;10.00;10.00;0.00;0.00;0.00;0.00;300000.00;300000.00;
6;ASAM SALISILAT BUBUK;100 GR;0.00;0.00;5.00;;;5.00;;;0.00;0.00;;;34980.00;;;;;5.00;;;5.00;0.00;0.00;174900.00;0.00;0.00;174900.00;
7;"ASSUCRYL TS-27;75CM;1/2CIRCLE;REVERSE CUTTING;2/0 VIOLET";PCS;;207.00;0.00;;;207.00;;;0.00;0.00;129000.00;125000.00;;;;;207.00;;;;207.00;0.00;25875000.00;0.00;0.00;0.00;25875000.00;
8;"ASSUCRYL HRG-40;100CM;1/2CIRCLE;ROUND BODIED;1 VIOLET";PCS;0.00;92.00;0.00;;;92.00;;;0.00;23.00;;130000.00;;;;;69.00;;;;69.00;0.00;8970000.00;0.00;0.00;0.00;8970000.00;
9;AQUADEST 1 L;BTL/1L;;;;;;0.00;80.00;;80.00;0.00;;;;;10000.00;;;;;80.00;80.00;0.00;0.00;0.00;0.00;800000.00;800000.00;
10;AQUADEST 20 L;JRGN;;;;;;0.00;6.00;;6.00;1.00;;;;;55000.00;;;;;5.00;5.00;0.00;0.00;0.00;0.00;275000.00;275000.00;
11; BAHAN CETAK ALGINAT  ; BKS ;0.00;0.00;2.00;;;2.00;21.00;;21.00;1.00;;;156420.00;;185000.00;;;1.00;;21.00;22.00;0.00;0.00;156420.00;0.00;3885000.00;4041420.00;
12;BIO CARBONAT;KG;;;;1.00;;1.00;;;0.00;0.00;;;;153000.00;;;;;1.00;;1.00;0.00;0.00;0.00;153000.00;0.00;153000.00;
13;BISTURI NO 11;PCC;39.00;0.00;0.00;;;39.00;300.00;;300.00;0.00;3676.00;;;;5000.00;39.00;;;;300.00;339.00;143364.00;0.00;0.00;0.00;1500000.00;1643364.00;
14;BISTURI NO 15;PCC;0.00;;0.00;;;0.00;600.00;;600.00;84.00;;2500.00;;;5000.00;;;;;516.00;516.00;0.00;0.00;0.00;0.00;2580000.00;2580000.00;
15;BISTURI NO 20;PCC;;;;;;0.00;1700.00;;1700.00;320.00;;;;;5000.00;;;;;1380.00;1380.00;0.00;0.00;0.00;0.00;6900000.00;6900000.00;
16;BON WAX;PCS;72.00;0.00;0.00;;;72.00;;;0.00;0.00;125000.00;;;;;72.00;;;;;72.00;9000000.00;0.00;0.00;0.00;0.00;9000000.00;
17;BONDING;BTL;0.00;0.00;10.00;2.00;;12.00;2.00;;2.00;0.00;;;425000.00;1129000.00;1128000.00;;;10.00;2.00;2.00;14.00;0.00;0.00;4250000.00;2258000.00;2256000.00;8764000.00;
18;CALCIDOR (DECAL);TUBE;;;;;;0.00;8.00;;8.00;1.00;;;;;810000.00;;;;;7.00;7.00;0.00;0.00;0.00;0.00;5670000.00;5670000.00;
19;CARPULLE SITO JET;DOS;0.00;0.00;10.00;3.00;;13.00;;;0.00;0.00;;;512070.00;589000.00;;;;10.00;3.00;;13.00;0.00;0.00;5120700.00;1767000.00;0.00;6887700.00;
20;CAVITRON;BTL;0.00;0.00;10.00;;;10.00;;;0.00;0.00;;;293335.00;;;;;10.00;;;10.00;0.00;0.00;2933350.00;0.00;0.00;2933350.00;
21;CMS;BTL;0.00;0.00;5.00;1.00;;6.00;;;0.00;0.00;;;512070.00;445000.00;;;;5.00;1.00;;6.00;0.00;0.00;2560350.00;445000.00;0.00;3005350.00;
22;CERTOFIX;PCS;0.00;0.00;16.00;;;16.00;;;0.00;0.00;;;640000.00;;;;;16.00;;;16.00;0.00;0.00;10240000.00;0.00;0.00;10240000.00;
23;CELEMEK PANJANG;LBR;;;;;;0.00;12.00;;12.00;0.00;;;;;50000.00;;;;;12.00;12.00;0.00;0.00;0.00;0.00;600000.00;600000.00;
24;CONECTA / DISCOVIX;PCS;0.00;28.00;0.00;;;28.00;;;0.00;28.00;;40000.00;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
25;CONECTA VIGO;PCS;;;;;;0.00;17.00;;17.00;0.00;;;;;70000.00;;;;;17.00;17.00;0.00;0.00;0.00;0.00;1190000.00;1190000.00;
26;CUTIMED ALGINAT;SACHET;;;;;;0.00;500.00;;500.00;0.00;;;;;79000.00;;;;;500.00;500.00;0.00;0.00;0.00;0.00;39500000.00;39500000.00;
27;CUTISORB STERIL 10X10 CM;PCS;;;;;;0.00;837.00;;837.00;0.00;;;;;20000.00;;;;;837.00;837.00;0.00;0.00;0.00;0.00;16740000.00;16740000.00;
28;CURASPON 10 X 10 X 10 MM;PCS;0.00;0.00;250.00;;;250.00;;;0.00;0.00;;;2142.92;5280.00;;;;;250.00;;250.00;0.00;0.00;0.00;1320000.00;0.00;1320000.00;
29;DARYANTULLE;LBR;;;;;;0.00;790.00;;790.00;100.00;;;;;36000.00;;;;;690.00;690.00;0.00;0.00;0.00;0.00;24840000.00;24840000.00;
30;"DELTA LITE 3""";ROLL;;;;;;0.00;78.00;;78.00;0.00;;;;;235000.00;;;;;78.00;78.00;0.00;0.00;0.00;0.00;18330000.00;18330000.00;
31;DEVELOPER CAIRAN;GLN/5;;;;2.00;;2.00;;;0.00;0.00;;;;2295000.00;;;;;2.00;;2.00;0.00;0.00;0.00;4590000.00;0.00;4590000.00;
32;DISCOVIX;PCS;0.00;0.00;10.00;;;10.00;;;0.00;0.00;;;50900.00;;;;;10.00;;;10.00;0.00;0.00;509000.00;0.00;0.00;509000.00;
33;ETCHA;SPOIT;0.00;0.00;;2.00;;2.00;;;0.00;0.00;;;261600.00;70000.00;;;;;2.00;;2.00;0.00;0.00;0.00;140000.00;0.00;140000.00;
34;"ETT NO.3;5";PCS;0.00;0.00;26.00;;;26.00;;;0.00;0.00;;;94260.00;;;;;26.00;;;26.00;0.00;0.00;2450760.00;0.00;0.00;2450760.00;
35;ETT NO. 4;PCS;0.00;0.00;22.00;;;22.00;;;0.00;2.00;;;94260.00;;;;;20.00;;;20.00;0.00;0.00;1885200.00;0.00;0.00;1885200.00;
36;"ETT NO.4;5";PCS;0.00;0.00;22.00;;;22.00;;;0.00;0.00;;;94260.00;;;;;22.00;;;22.00;0.00;0.00;2073720.00;0.00;0.00;2073720.00;
37;ETT CUFFED RUSH  NO.5;PCC;0.00;0.00;65.00;;;65.00;;;0.00;0.00;;;94265.00;;;;;65.00;;;65.00;0.00;0.00;6127225.00;0.00;0.00;6127225.00;
38;"ETT NO. 5;5";PCS;0.00;0.00;68.00;;;68.00;;;0.00;0.00;;;94265.00;;;;;68.00;;;68.00;0.00;0.00;6410020.00;0.00;0.00;6410020.00;
39;ETT NO. 6;PCS;0.00;0.00;57.00;;;57.00;;;0.00;1.00;;;94265.00;;;;;56.00;;;56.00;0.00;0.00;5278840.00;0.00;0.00;5278840.00;
40;ETT CUFFED RUSH  NO.6.5;PCC;0.00;0.00;66.00;;;66.00;;;0.00;0.00;85000.00;;94265.00;;;;;66.00;;;66.00;0.00;0.00;6221490.00;0.00;0.00;6221490.00;
41;ETT CUFFED RUSH  NO.7.5;PCC;0.00;0.00;21.00;;;21.00;;;0.00;1.00;85000.00;;94265.00;;;;;20.00;;;20.00;0.00;0.00;1885300.00;0.00;0.00;1885300.00;
42;FEEDING TUBE NO. 10;PCS;0.00;0.00;38.00;;;38.00;;;0.00;3.00;;;29805.00;;;;;35.00;;;35.00;0.00;0.00;1043175.00;0.00;0.00;1043175.00;
43;FEEDING TUBE NO. 14;PCS;0.00;5.00;20.00;;;25.00;;;0.00;0.00;;33000.00;36318.00;;;;5.00;20.00;;;25.00;0.00;165000.00;726360.00;0.00;0.00;891360.00;
44;FLECTCHER;BOX;0.00;0.00;1.00;1.00;;2.00;;;0.00;0.00;;;87285.00;368000.00;;;;1.00;1.00;;2.00;0.00;0.00;87285.00;368000.00;0.00;455285.00;
45;FLEXICARE (MASK WITH NOSE CLIP +TUBING);PCS;0.00;3.00;0.00;;;3.00;;;0.00;3.00;;59000.00;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
46;FOLLY CATHETER NO.6;PCS;;;3.00;;;3.00;12.00;;12.00;0.00;;;160022.00;;205000.00;;;3.00;;12.00;15.00;0.00;0.00;480066.00;0.00;2460000.00;2940066.00;
47;FOLLY CATHETER NO.8;PCS;;;;;;0.00;24.00;;24.00;2.00;;;;;31000.00;;;;;22.00;22.00;0.00;0.00;0.00;0.00;682000.00;682000.00;
48;FOLLY CATHETER NO.9-10;PCS;0.00;6.00;0.00;;;6.00;24.00;;24.00;1.00;;25000.00;;;31000.00;;5.00;;;24.00;29.00;0.00;125000.00;0.00;0.00;744000.00;869000.00;
49;FOLLEY CHATETER RUSH 12F;PCS;0.00;0.00;2.00;20.00;;22.00;24.00;;24.00;4.00;24000.00;;26900.00;31000.00;31000.00;;;;18.00;24.00;42.00;0.00;0.00;0.00;558000.00;744000.00;1302000.00;
50;FOLLEY CHATETER RUSH 14 F ;PCS;0.00;3.00;0.00;;;3.00;64.00;;64.00;3.00;24000.00;25000.00;;;31000.00;;;;;64.00;64.00;0.00;0.00;0.00;0.00;1984000.00;1984000.00;
51;FOLLEY CHATETER RUSH 16 F ;PCS;;;;;;0.00;87.00;;87.00;0.00;;;;;31000.00;;;;;87.00;87.00;0.00;0.00;0.00;0.00;2697000.00;2697000.00;
 ;FOLLEY CHATETER RUSH 18 F (2 WAY) ;PCS;;;;;;0.00;580.00;;580.00;45.00;;;;;31000.00;;;;;535.00;535.00;0.00;0.00;0.00;0.00;16585000.00;16585000.00;
53;FOLLEY CHATETER 3 WAY 18 F;PCS;0.00;5.00;60.00;;;65.00;11.00;;11.00;13.00;;73000.00;80000.00;;100000.00;;;52.00;;11.00;63.00;0.00;0.00;4160000.00;0.00;1100000.00;5260000.00;
54;FOLLEY CHATETER 3 WAY 22 F;PCS;0.00;72.00;60.00;;;132.00;;;0.00;0.00;;73000.00;80000.00;;;;72.00;60.00;;;132.00;0.00;5256000.00;4800000.00;0.00;0.00;10056000.00;
55;FOLLEY CHATETER 3 WAY 24 F;PCS;0.00;136.00;20.00;;;156.00;;;0.00;0.00;;73000.00;80000.00;;;;136.00;20.00;;;156.00;0.00;9928000.00;1600000.00;0.00;0.00;11528000.00;
56;"GAMEX ANSEL STERIL 6;5";PSG;;;;;;0.00;2800.00;;2800.00;480.00;;;;;22600.00;;;;;2320.00;2320.00;0.00;0.00;0.00;0.00;52432000.00;52432000.00;
57;GAMEX ANSEL STERIL 7;PSG;;;;;;0.00;2800.00;;2800.00;240.00;;;;;22600.00;;;;;2560.00;2560.00;0.00;0.00;0.00;0.00;57856000.00;57856000.00;
58;"GAMEX ANSEL STERIL 7;5";PSG;;;;;;0.00;2800.00;;2800.00;0.00;;;;;22600.00;;;;;2800.00;2800.00;0.00;0.00;0.00;0.00;63280000.00;63280000.00;
59;GAMEX ANSEL STERIL 8;PSG;0.00;0.00;;327.00;;327.00;;;0.00;0.00;;;16875.00;22600.00;;;;;327.00;;327.00;0.00;0.00;0.00;7390200.00;0.00;7390200.00;
60;GIGI ARTIFICIAL BELAKANG RA/RB;SET;;;;;;0.00;7.00;;7.00;7.00;;;;;85000.00;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
61;GIGI ARTIFICIAL DEPAN RA/RB;SET;;;;;;0.00;7.00;;7.00;7.00;;;;;85000.00;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
62;GIGI ARTIFICIAL FULL RA/RB;SET;;;;;;0.00;5.00;;5.00;5.00;;;;;275000.00;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
63;GIPS LUNAK;DOS;0.00;0.00;0.00;34.00;;34.00;;;0.00;0.00;;;50000.00;12000.00;;;;;34.00;;34.00;0.00;0.00;0.00;408000.00;0.00;408000.00;
64;GIPS KERAS;BKS;0.00;0.00;2.00;4.00;;6.00;7.00;;7.00;0.00;;;60805.00;44000.00;89000.00;;;2.00;4.00;7.00;13.00;0.00;0.00;121610.00;176000.00;623000.00;920610.00;
65;GLASIONEMER POW N LIQ;BOX;;;;;;0.00;15.00;;15.00;5.00;;;;;1390000.00;;;;;10.00;10.00;0.00;0.00;0.00;0.00;13900000.00;13900000.00;
66;GYPSONA  10 CM X 3.5 M/4 INC;ROLL;0.00;0.00;0.00;32.00;;32.00;72.00;;72.00;3.00;;;74600.00;48200.00;74000.00;;;;29.00;72.00;101.00;0.00;0.00;0.00;1397800.00;5328000.00;6725800.00;
67;GYPSONA 15 CM 6 INC;ROLL;0.00;0.00;0.00;8.00;;8.00;;;0.00;0.00;;;97800.00;63000.00;;;;;8.00;;8.00;0.00;0.00;0.00;504000.00;0.00;504000.00;
68;H2O2 3%;BTL 1L;;;;;;0.00;27.00;;27.00;0.00;;;;;55000.00;;;;;27.00;27.00;0.00;0.00;0.00;0.00;1485000.00;1485000.00;
69;HANDCOEN GYNECOLOGY;PSG;0.00;197.00;0.00;;;197.00;;;0.00;0.00;;26000.00;;;;;197.00;;;;197.00;0.00;5122000.00;0.00;0.00;0.00;5122000.00;
70;HG/MERCURY;BTL;2.00;0.00;0.00;;;2.00;;;0.00;0.00;134750.00;;;;;2.00;;;;;2.00;269500.00;0.00;0.00;0.00;0.00;269500.00;
71;HYPAFIX 10 CM X 5 M;ROLL;0.00;0.00;;61.00;;61.00;;;0.00;39.00;;;225380.00;141000.00;;;;;22.00;;22.00;0.00;0.00;0.00;3102000.00;0.00;3102000.00;
72;HYPAFIX 15 CM X 5 M;ROLL;0.00;0.00;2.00;;;2.00;;;0.00;2.00;;;309175.00;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
73;HYPAFIX 5 CM  X 5 M;ROLL;0.00;0.00;;21.00;;21.00;;;0.00;21.00;;;118470.00;74000.00;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
74;I.V FLOW REGULATOR EXTENSION SET;SET;0.00;86.00;8.00;;;94.00;;;0.00;0.00;;45000.00;49500.00;;;;86.00;8.00;;;94.00;0.00;3870000.00;396000.00;0.00;0.00;4266000.00;
75;JARUM HECTING KULIT 12;LUSIN;0.00;;50.00;;;50.00;;;0.00;0.00;;194000.00;200000.00;;;;;50.00;;;50.00;0.00;0.00;10000000.00;0.00;0.00;10000000.00;
76;JARUM HECTING KULIT 13;LUSIN;0.00;;26.00;;;26.00;;;0.00;6.00;;194000.00;200000.00;;;;;20.00;;;20.00;0.00;0.00;4000000.00;0.00;0.00;4000000.00;
77;JARUM HECTING KULIT 15;LUSIN;;6.00;13.00;;;19.00;;;0.00;6.00;;194000.00;200000.00;;;;;13.00;;;13.00;0.00;0.00;2600000.00;0.00;0.00;2600000.00;
78;JARUM HECTING KULIT 9;LUSIN;9.00;0.00;0.00;;;9.00;;;0.00;0.00;214898.00;;;;;9.00;;;;;9.00;1934082.00;0.00;0.00;0.00;0.00;1934082.00;
79;JARUM HECTING OTOT 12;LUSIN;1.00;37.00;0.00;;;38.00;;;0.00;2.00;195500.00;194000.00;;;;;36.00;;;;36.00;0.00;6984000.00;0.00;0.00;0.00;6984000.00;
80;JARUM HECTING OTOT 13;LUSIN;28.00;0.00;0.00;;;28.00;;;0.00;4.00;214898.00;;;;;24.00;;;;;24.00;5157552.00;0.00;0.00;0.00;0.00;5157552.00;
81;JARUM HECTING OTOT 14;LUSIN;;22.00;0.00;;;22.00;;;0.00;0.00;;194000.00;;;;;22.00;;;;22.00;0.00;4268000.00;0.00;0.00;0.00;4268000.00;
82;JARUM HECTING OTOT 15;LUSIN;14.00;0.00;0.00;;;14.00;;;0.00;4.00;214898.00;;;;;10.00;;;;;10.00;2148980.00;0.00;0.00;0.00;0.00;2148980.00;
